amount,velocity,failed_attempts,is_fraud,hour,day_of_week,currency_EUR,currency_INR,currency_USD,transactionType_PAYMENT,transactionType_TRANSFER,transactionType_WITHDRAW,channel_ATM,channel_CARD,channel_MOBILE,channel_NETBANKING,status_PENDING,status_SUCCESS
119643,3,0,1,13,5,0,1,0,0,0,1,1,0,0,0,1,0
2858,5,4,1,8,6,1,0,0,0,1,0,0,0,1,0,1,0
11890,3,2,1,0,5,0,1,0,1,0,0,0,1,0,0,1,0
40,0,0,0,8,4,1,0,0,0,1,0,1,0,0,0,0,1
6444,0,4,1,11,2,0,1,0,1,0,0,0,0,1,0,1,0
7515,0,3,1,19,3,0,1,0,0,0,1,0,1,0,0,1,0
189373,0,4,1,22,5,0,0,1,0,1,0,0,0,1,0,1,0
4571,2,1,0,6,2,0,1,0,0,0,1,0,0,0,1,0,1
6347,3,4,1,23,4,1,0,0,0,1,0,0,1,0,0,1,0
3633,2,0,0,1,2,1,0,0,1,0,0,1,0,0,0,0,1
89144,0,3,1,23,5,0,0,1,1,0,0,0,0,1,0,1,0
114716,0,1,1,5,3,0,0,1,1,0,0,0,1,0,0,1,0
2119,6,0,1,17,3,1,0,0,0,0,1,0,1,0,0,1,0
16335,5,2,1,15,2,1,0,0,0,0,1,0,0,0,1,1,0
9227,3,0,0,7,4,1,0,0,1,0,0,0,0,0,1,0,1
1650,4,2,1,14,6,1,0,0,1,0,0,0,0,1,0,1,0
12853,0,3,1,8,1,1,0,0,1,0,0,0,0,0,1,1,0
121980,6,2,1,8,1,0,1,0,0,1,0,0,0,0,1,1,0
176371,2,1,1,21,1,0,0,1,1,0,0,0,0,1,0,1,0
13544,6,0,1,16,6,0,0,1,0,1,0,1,0,0,0,1,0
14509,6,4,1,18,2,1,0,0,0,1,0,0,0,0,1,1,0
86169,0,0,1,5,3,1,0,0,0,1,0,0,1,0,0,1,0
3810,0,0,0,23,3,0,1,0,0,1,0,1,0,0,0,0,1
3963,2,0,0,19,1,0,1,0,0,1,0,0,1,0,0,0,1
94610,0,0,1,7,3,0,1,0,1,0,0,0,0,0,1,1,0
8430,0,0,0,11,0,1,0,0,1,0,0,0,1,0,0,0,1
3712,4,3,1,10,1,0,0,1,1,0,0,1,0,0,0,1,0
836,6,3,1,8,0,1,0,0,0,1,0,0,1,0,0,1,0
164877,3,1,1,12,3,0,0,1,0,0,1,0,1,0,0,1,0
15764,2,3,1,7,5,0,1,0,1,0,0,1,0,0,0,1,0
4386,2,0,0,23,5,0,0,1,0,1,0,0,0,0,1,0,1
159834,4,2,1,7,2,0,0,1,1,0,0,0,0,1,0,1,0
1084,4,0,1,0,4,0,0,1,1,0,0,0,0,1,0,1,0
2409,6,3,1,20,4,0,1,0,1,0,0,0,0,1,0,1,0
6766,6,2,1,8,4,0,0,1,1,0,0,0,0,0,1,1,0
2412,1,2,1,9,5,0,1,0,0,0,1,0,0,0,1,1,0
12713,3,2,1,18,6,1,0,0,1,0,0,0,1,0,0,1,0
3547,4,3,1,7,3,0,1,0,0,0,1,1,0,0,0,1,0
16479,1,1,0,7,1,1,0,0,0,0,1,0,0,1,0,0,1
11851,0,1,1,18,0,0,0,1,1,0,0,0,0,1,0,1,0
19814,0,4,1,3,5,0,1,0,0,0,1,0,1,0,0,1,0
105614,4,2,1,11,6,0,0,1,0,0,1,0,1,0,0,1,0
140647,5,2,1,4,0,0,1,0,0,0,1,0,0,1,0,1,0
138120,5,2,1,23,5,1,0,0,0,0,1,0,0,1,0,1,0
65936,0,4,1,3,5,0,1,0,0,1,0,1,0,0,0,1,0
155488,4,2,1,10,0,0,1,0,0,0,1,0,0,1,0,1,0
19111,5,2,1,19,6,0,1,0,0,0,1,0,1,0,0,1,0
1022,4,2,1,14,6,0,0,1,0,1,0,0,0,1,0,1,0
81,5,1,1,15,4,0,0,1,1,0,0,0,0,1,0,1,0
15576,6,3,1,5,0,1,0,0,0,0,1,0,0,0,1,1,0
10677,1,3,1,14,3,0,1,0,1,0,0,0,0,1,0,1,0
8345,5,1,1,3,6,1,0,0,0,1,0,0,1,0,0,1,0
86853,4,2,1,11,5,0,0,1,0,1,0,0,0,1,0,1,0
12677,1,4,1,5,4,0,0,1,1,0,0,0,0,0,1,1,0
8509,5,4,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0
14841,0,4,1,16,6,0,1,0,1,0,0,1,0,0,0,1,0
3897,2,2,1,5,5,1,0,0,0,1,0,1,0,0,0,1,0
146888,1,0,1,4,0,0,1,0,1,0,0,0,1,0,0,1,0
976,3,0,0,23,6,1,0,0,0,1,0,0,1,0,0,0,1
176895,1,2,1,19,4,0,0,1,0,0,1,0,1,0,0,1,0
603,6,1,1,1,4,0,1,0,0,1,0,1,0,0,0,1,0
4781,2,2,1,2,1,1,0,0,1,0,0,0,0,1,0,1,0
4368,5,0,1,23,3,0,0,1,0,1,0,0,1,0,0,1,0
147914,3,3,1,22,2,1,0,0,0,1,0,1,0,0,0,1,0
96757,2,1,1,11,5,0,1,0,1,0,0,0,0,0,1,1,0
4694,5,4,1,20,6,0,0,1,1,0,0,0,0,0,1,1,0
9894,5,0,1,5,5,0,1,0,0,1,0,0,0,1,0,1,0
1589,5,2,1,8,4,1,0,0,0,0,1,0,1,0,0,1,0
85949,4,2,1,15,4,1,0,0,1,0,0,0,0,1,0,1,0
4344,2,4,1,2,3,1,0,0,0,1,0,1,0,0,0,1,0
3588,3,3,1,15,6,0,1,0,0,1,0,0,1,0,0,1,0
5442,4,0,1,0,2,1,0,0,0,0,1,0,0,0,1,1,0
15912,6,0,1,4,4,0,0,1,0,1,0,0,1,0,0,1,0
1942,3,4,1,2,2,0,1,0,0,1,0,0,0,0,1,1,0
3568,3,1,1,18,2,0,0,1,0,0,1,1,0,0,0,1,0
137925,1,2,1,7,2,0,1,0,0,1,0,0,1,0,0,1,0
1093,1,4,1,5,2,1,0,0,0,0,1,0,0,0,1,1,0
18572,2,4,1,14,5,1,0,0,1,0,0,1,0,0,0,1,0
10278,0,2,1,0,2,1,0,0,0,1,0,0,0,1,0,1,0
708,6,3,1,7,1,1,0,0,1,0,0,0,0,0,1,1,0
15563,1,3,1,2,3,1,0,0,0,1,0,0,1,0,0,1,0
800,0,0,0,9,6,1,0,0,0,0,1,0,0,0,1,0,1
149797,5,4,1,5,4,0,0,1,1,0,0,0,0,0,1,1,0
750,3,2,1,23,2,0,0,1,0,1,0,0,0,0,1,1,0
8147,3,2,1,18,0,0,0,1,0,0,1,1,0,0,0,1,0
12455,4,1,1,7,3,1,0,0,0,0,1,0,0,1,0,1,0
187616,4,3,1,13,1,1,0,0,0,0,1,1,0,0,0,1,0
14834,1,3,1,13,3,0,0,1,1,0,0,1,0,0,0,1,0
12218,5,1,1,1,5,1,0,0,0,0,1,1,0,0,0,1,0
6905,4,1,1,4,1,1,0,0,0,1,0,0,0,1,0,1,0
4773,0,0,1,12,0,1,0,0,1,0,0,1,0,0,0,1,0
63002,5,2,1,22,1,0,1,0,0,1,0,0,1,0,0,1,0
9892,6,2,1,13,4,1,0,0,0,0,1,0,0,0,1,1,0
5628,6,4,1,13,1,1,0,0,0,1,0,0,1,0,0,1,0
1202,3,0,0,23,2,1,0,0,0,0,1,0,1,0,0,0,1
195841,1,3,1,7,5,0,0,1,1,0,0,0,0,0,1,1,0
3868,6,1,1,9,0,0,0,1,0,1,0,0,0,1,0,1,0
52332,6,3,1,20,1,1,0,0,0,0,1,0,0,1,0,1,0
12131,6,1,1,6,1,0,1,0,1,0,0,0,0,0,1,1,0
4705,4,1,1,7,1,0,1,0,1,0,0,0,0,1,0,1,0
162674,3,1,1,3,2,0,0,1,1,0,0,0,0,1,0,1,0
9950,3,0,1,2,0,1,0,0,1,0,0,0,1,0,0,1,0
9717,4,4,1,20,5,1,0,0,1,0,0,0,0,1,0,1,0
193085,5,2,1,16,3,0,0,1,1,0,0,0,0,1,0,1,0
9974,1,0,0,15,5,0,1,0,0,1,0,0,0,1,0,0,1
122347,1,2,1,13,2,0,0,1,1,0,0,0,0,0,1,1,0
983,5,3,1,19,0,0,0,1,0,1,0,0,0,0,1,1,0
1952,3,4,1,10,4,1,0,0,1,0,0,1,0,0,0,1,0
2042,1,1,1,11,6,0,0,1,0,0,1,1,0,0,0,1,0
18308,2,3,1,7,5,1,0,0,0,1,0,0,0,1,0,1,0
4170,6,1,1,7,2,1,0,0,1,0,0,0,1,0,0,1,0
5557,6,0,1,22,1,1,0,0,0,1,0,1,0,0,0,1,0
77414,1,0,1,6,1,0,0,1,0,1,0,0,0,0,1,1,0
193094,5,1,1,15,4,0,1,0,0,1,0,0,1,0,0,1,0
5546,6,1,1,3,6,0,0,1,1,0,0,0,1,0,0,1,0
4258,6,4,1,13,3,0,0,1,1,0,0,0,0,1,0,1,0
171934,1,3,1,14,4,0,1,0,0,1,0,0,0,0,1,1,0
119923,5,4,1,15,4,0,0,1,1,0,0,0,1,0,0,1,0
438,4,1,1,6,5,0,1,0,0,1,0,1,0,0,0,1,0
108612,6,0,1,14,2,0,1,0,1,0,0,0,0,0,1,1,0
2944,0,0,0,2,2,0,1,0,1,0,0,0,0,1,0,0,1
71084,0,3,1,14,0,1,0,0,0,1,0,1,0,0,0,1,0
151068,4,3,1,4,6,0,1,0,0,1,0,0,0,1,0,1,0
64682,2,4,1,5,2,0,1,0,0,1,0,0,0,1,0,1,0
120962,0,4,1,10,5,0,0,1,0,0,1,0,0,1,0,1,0
134155,2,4,1,19,1,1,0,0,0,0,1,0,0,0,1,1,0
15260,4,4,1,9,1,1,0,0,0,0,1,0,0,0,1,1,0
5452,2,3,1,17,6,0,1,0,0,0,1,0,0,1,0,1,0
2379,3,4,1,20,5,0,0,1,0,0,1,1,0,0,0,1,0
2595,1,0,0,18,0,1,0,0,1,0,0,0,1,0,0,0,1
195535,6,0,1,1,5,1,0,0,0,1,0,0,0,0,1,1,0
196691,2,4,1,18,6,1,0,0,0,0,1,0,0,0,1,1,0
59797,0,2,1,6,4,0,1,0,0,0,1,1,0,0,0,1,0
2366,3,3,1,3,1,0,0,1,0,1,0,1,0,0,0,1,0
539,3,2,1,9,5,0,1,0,0,1,0,1,0,0,0,1,0
11311,1,3,1,17,2,1,0,0,0,1,0,1,0,0,0,1,0
187724,2,4,1,4,4,1,0,0,1,0,0,0,0,1,0,1,0
19363,4,2,1,19,3,0,1,0,0,1,0,0,0,1,0,1,0
3446,1,4,1,6,6,0,1,0,0,0,1,0,0,1,0,1,0
66157,3,3,1,23,5,0,0,1,1,0,0,1,0,0,0,1,0
2105,0,2,1,19,1,0,0,1,1,0,0,1,0,0,0,1,0
4720,1,1,0,7,6,0,0,1,0,1,0,0,0,1,0,0,1
19565,0,2,1,17,1,0,1,0,0,1,0,0,0,0,1,1,0
12469,5,2,1,21,3,0,0,1,0,1,0,0,0,1,0,1,0
137412,2,2,1,12,3,1,0,0,1,0,0,1,0,0,0,1,0
15888,4,3,1,15,6,0,1,0,1,0,0,0,1,0,0,1,0
1658,3,1,1,0,5,0,1,0,1,0,0,0,0,1,0,1,0
2394,4,0,1,1,4,1,0,0,0,0,1,0,0,0,1,1,0
133916,3,2,1,18,0,1,0,0,1,0,0,0,0,0,1,1,0
1335,5,3,1,5,3,0,1,0,0,0,1,1,0,0,0,1,0
8329,1,4,1,15,0,0,0,1,0,1,0,1,0,0,0,1,0
3504,4,2,1,8,3,1,0,0,0,0,1,1,0,0,0,1,0
165806,1,0,1,10,6,1,0,0,0,0,1,0,0,0,1,1,0
10956,4,1,1,12,5,0,0,1,1,0,0,0,1,0,0,1,0
132550,0,2,1,9,0,0,1,0,0,0,1,0,0,1,0,1,0
4998,0,4,1,6,1,0,0,1,0,1,0,0,1,0,0,1,0
82719,4,2,1,17,4,0,1,0,1,0,0,0,1,0,0,1,0
3481,0,2,1,5,4,0,0,1,0,1,0,0,0,1,0,1,0
95496,3,2,1,11,1,0,1,0,1,0,0,0,1,0,0,1,0
558,6,4,1,22,4,0,1,0,1,0,0,0,0,1,0,1,0
18209,2,2,1,12,1,0,1,0,0,1,0,0,0,0,1,1,0
14089,0,2,1,8,1,1,0,0,1,0,0,0,1,0,0,1,0
94910,4,0,1,6,2,0,1,0,1,0,0,0,0,1,0,1,0
187345,3,4,1,9,5,0,0,1,1,0,0,1,0,0,0,1,0
9915,4,2,1,13,6,1,0,0,1,0,0,0,0,0,1,1,0
11766,5,3,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0
7791,5,0,1,11,1,0,0,1,0,0,1,1,0,0,0,1,0
131938,2,4,1,18,1,0,1,0,1,0,0,1,0,0,0,1,0
4495,0,3,1,13,3,1,0,0,1,0,0,0,0,0,1,1,0
6619,5,2,1,20,3,0,1,0,0,0,1,0,1,0,0,1,0
134496,2,2,1,17,0,0,0,1,0,1,0,0,0,0,1,1,0
18251,5,1,1,20,1,0,0,1,1,0,0,0,1,0,0,1,0
15780,5,2,1,6,1,1,0,0,0,1,0,0,1,0,0,1,0
186067,0,1,1,5,1,0,1,0,0,1,0,1,0,0,0,1,0
4917,6,4,1,9,2,0,1,0,0,0,1,0,0,1,0,1,0
13466,4,1,1,2,5,0,1,0,0,0,1,1,0,0,0,1,0
3919,4,1,1,4,0,1,0,0,1,0,0,0,1,0,0,1,0
4108,3,2,1,23,2,0,0,1,0,1,0,0,1,0,0,1,0
14049,6,2,1,18,5,0,0,1,0,0,1,0,0,0,1,1,0
2056,4,2,1,2,4,0,0,1,1,0,0,0,0,1,0,1,0
3196,1,1,0,13,2,1,0,0,0,1,0,0,1,0,0,0,1
19403,3,1,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0
11611,5,4,1,10,3,0,1,0,0,0,1,0,0,0,1,1,0
13645,2,3,1,16,6,0,1,0,1,0,0,0,0,0,1,1,0
87477,1,3,1,20,2,1,0,0,0,0,1,0,0,0,1,1,0
12869,2,2,1,18,6,0,1,0,0,1,0,1,0,0,0,1,0
3962,5,4,1,17,5,0,0,1,1,0,0,0,1,0,0,1,0
3370,4,3,1,12,4,0,0,1,1,0,0,0,1,0,0,1,0
868,2,2,1,16,5,0,0,1,0,1,0,1,0,0,0,1,0
172408,2,1,1,9,0,1,0,0,1,0,0,0,1,0,0,1,0
6077,1,0,0,2,5,0,0,1,0,1,0,0,1,0,0,0,1
3854,2,2,1,12,4,1,0,0,1,0,0,0,0,0,1,1,0
197413,0,4,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0
119333,4,0,1,14,0,0,0,1,0,1,0,0,1,0,0,1,0
2079,2,3,1,6,5,0,1,0,0,1,0,1,0,0,0,1,0
9646,0,2,1,14,0,0,0,1,0,0,1,0,0,0,1,1,0
11522,4,1,1,9,2,0,1,0,1,0,0,1,0,0,0,1,0
4944,4,4,1,13,6,0,1,0,0,0,1,0,0,0,1,1,0
4220,2,3,1,13,3,0,1,0,1,0,0,0,0,1,0,1,0
59026,0,1,1,19,4,1,0,0,1,0,0,0,0,0,1,1,0
103399,3,2,1,2,5,0,0,1,0,1,0,0,1,0,0,1,0
198678,6,1,1,18,5,1,0,0,1,0,0,0,0,0,1,1,0
168422,2,2,1,1,2,1,0,0,0,1,0,0,0,1,0,1,0
104298,4,3,1,15,5,1,0,0,0,0,1,0,0,0,1,1,0
2732,5,4,1,12,0,0,1,0,0,1,0,1,0,0,0,1,0
3969,5,1,1,4,0,0,1,0,1,0,0,0,0,1,0,1,0
155893,3,3,1,20,1,0,0,1,0,0,1,0,1,0,0,1,0
3592,4,2,1,6,5,0,1,0,1,0,0,0,1,0,0,1,0
14302,6,3,1,5,2,0,1,0,0,1,0,1,0,0,0,1,0
179775,0,3,1,14,4,1,0,0,1,0,0,0,0,0,1,1,0
11592,4,1,1,22,4,1,0,0,0,0,1,1,0,0,0,1,0
92031,4,4,1,9,1,0,0,1,1,0,0,0,0,0,1,1,0
1959,0,4,1,14,0,0,0,1,0,0,1,1,0,0,0,1,0
6430,0,4,1,0,4,0,0,1,0,0,1,0,0,1,0,1,0
151081,5,0,1,11,3,1,0,0,0,1,0,0,0,0,1,1,0
4161,6,4,1,5,1,0,0,1,0,0,1,1,0,0,0,1,0
4614,0,3,1,8,5,0,1,0,0,0,1,0,1,0,0,1,0
178666,4,2,1,1,4,1,0,0,0,1,0,1,0,0,0,1,0
4842,1,1,0,14,1,0,0,1,1,0,0,0,1,0,0,0,1
9415,2,0,0,1,3,1,0,0,0,1,0,0,0,1,0,0,1
78052,6,0,1,20,6,1,0,0,0,0,1,0,0,0,1,1,0
13638,6,3,1,3,4,0,0,1,1,0,0,0,0,0,1,1,0
114910,0,4,1,0,6,0,0,1,1,0,0,0,1,0,0,1,0
127649,5,2,1,6,0,0,1,0,0,1,0,0,0,1,0,1,0
5610,0,4,1,7,0,1,0,0,0,0,1,0,0,0,1,1,0
899,0,1,0,21,2,1,0,0,0,0,1,0,1,0,0,0,1
169479,5,3,1,18,1,1,0,0,0,1,0,1,0,0,0,1,0
7227,5,4,1,11,0,1,0,0,1,0,0,0,0,0,1,1,0
13596,1,0,0,11,6,0,1,0,0,0,1,0,0,0,1,0,1
157716,2,2,1,4,5,1,0,0,0,1,0,1,0,0,0,1,0
1343,3,0,1,10,2,1,0,0,1,0,0,1,0,0,0,1,0
6818,3,0,0,18,1,0,1,0,0,0,1,0,0,1,0,0,1
56618,0,3,1,22,2,1,0,0,0,1,0,0,0,1,0,1,0
2589,0,1,1,8,1,1,0,0,0,0,1,0,0,0,1,1,0
12302,3,4,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0
1353,2,3,1,11,6,0,0,1,0,1,0,1,0,0,0,1,0
1025,2,2,1,6,2,1,0,0,0,1,0,0,0,0,1,1,0
1148,2,2,1,10,2,0,0,1,1,0,0,0,0,0,1,1,0
103449,1,0,1,11,4,0,0,1,1,0,0,0,1,0,0,1,0
105652,2,4,1,14,2,0,0,1,0,0,1,0,1,0,0,1,0
147840,6,0,1,5,3,1,0,0,0,1,0,1,0,0,0,1,0
5103,0,4,1,18,1,0,0,1,0,1,0,0,0,0,1,1,0
4963,5,3,1,18,5,1,0,0,1,0,0,0,0,1,0,1,0
163178,6,3,1,20,5,1,0,0,1,0,0,0,1,0,0,1,0
7000,5,3,1,19,2,0,0,1,0,0,1,0,0,1,0,1,0
18285,3,0,1,16,6,0,1,0,0,1,0,0,0,0,1,1,0
150443,2,2,1,14,5,1,0,0,0,1,0,0,0,1,0,1,0
63542,0,4,1,13,0,0,1,0,1,0,0,1,0,0,0,1,0
754,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1
188171,4,2,1,22,3,1,0,0,0,0,1,0,0,1,0,1,0
192617,6,2,1,10,5,1,0,0,1,0,0,0,0,0,1,1,0
133017,6,2,1,7,2,1,0,0,1,0,0,1,0,0,0,1,0
14780,0,1,1,2,3,1,0,0,1,0,0,1,0,0,0,1,0
19553,0,1,0,1,6,0,1,0,1,0,0,0,1,0,0,0,1
15067,3,4,1,4,5,1,0,0,1,0,0,0,1,0,0,1,0
19307,2,0,0,6,6,1,0,0,1,0,0,0,0,0,1,0,1
3148,5,4,1,17,5,0,1,0,0,1,0,0,0,0,1,1,0
83752,3,1,1,7,4,1,0,0,1,0,0,0,0,0,1,1,0
11229,5,2,1,14,2,0,1,0,0,0,1,0,1,0,0,1,0
1308,5,3,1,7,2,0,0,1,0,0,1,0,0,1,0,1,0
14913,1,1,0,16,5,0,0,1,1,0,0,0,0,0,1,0,1
182234,0,0,1,6,0,1,0,0,0,1,0,0,0,1,0,1,0
4921,1,3,1,6,3,0,0,1,0,0,1,1,0,0,0,1,0
4997,4,1,1,21,5,0,1,0,0,1,0,1,0,0,0,1,0
132506,1,0,1,9,3,0,1,0,1,0,0,0,0,0,1,1,0
3748,1,4,1,4,1,0,1,0,1,0,0,1,0,0,0,1,0
11091,4,2,1,20,1,0,1,0,0,1,0,0,1,0,0,1,0
12216,4,1,1,12,1,1,0,0,0,1,0,0,1,0,0,1,0
196042,2,0,1,12,4,1,0,0,1,0,0,0,0,1,0,1,0
6004,2,2,1,13,1,0,0,1,0,1,0,0,1,0,0,1,0
3147,3,3,1,22,3,0,1,0,0,0,1,0,0,0,1,1,0
9430,0,4,1,4,6,0,1,0,1,0,0,1,0,0,0,1,0
1777,5,1,1,23,1,0,0,1,1,0,0,0,1,0,0,1,0
167070,1,1,1,4,4,0,1,0,0,0,1,0,1,0,0,1,0
779,6,3,1,13,5,1,0,0,1,0,0,0,1,0,0,1,0
164668,2,4,1,16,3,1,0,0,1,0,0,0,0,0,1,1,0
16554,0,4,1,9,4,0,0,1,0,1,0,0,0,1,0,1,0
107386,5,3,1,16,4,1,0,0,1,0,0,0,0,1,0,1,0
2024,6,4,1,9,0,1,0,0,0,1,0,0,0,1,0,1,0
88347,3,1,1,3,2,1,0,0,0,0,1,0,0,0,1,1,0
3979,6,0,1,7,3,0,1,0,0,0,1,0,0,1,0,1,0
4914,6,4,1,5,5,0,1,0,0,0,1,1,0,0,0,1,0
101665,1,0,1,20,5,0,1,0,0,1,0,0,1,0,0,1,0
85453,6,0,1,10,0,1,0,0,0,0,1,1,0,0,0,1,0
3032,0,1,0,20,5,0,0,1,0,1,0,1,0,0,0,0,1
71161,4,2,1,1,5,1,0,0,1,0,0,0,1,0,0,1,0
372,6,0,1,22,0,0,0,1,1,0,0,1,0,0,0,1,0
4318,4,0,1,12,5,1,0,0,0,1,0,1,0,0,0,1,0
18611,4,4,1,10,0,0,1,0,1,0,0,0,0,1,0,1,0
10308,3,2,1,11,0,0,1,0,1,0,0,0,0,1,0,1,0
8518,0,4,1,5,3,0,0,1,1,0,0,1,0,0,0,1,0
59359,6,4,1,18,5,0,1,0,0,1,0,0,0,1,0,1,0
9100,3,2,1,14,5,1,0,0,1,0,0,1,0,0,0,1,0
2181,6,0,1,0,6,0,0,1,1,0,0,1,0,0,0,1,0
102269,3,3,1,11,6,0,0,1,0,0,1,0,0,0,1,1,0
12832,6,2,1,16,6,0,0,1,0,1,0,0,0,0,1,1,0
5747,1,4,1,17,2,0,0,1,1,0,0,0,0,1,0,1,0
85795,1,4,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0
16326,5,3,1,2,6,0,1,0,1,0,0,0,0,0,1,1,0
190368,0,1,1,22,6,1,0,0,0,1,0,0,1,0,0,1,0
962,2,4,1,19,6,1,0,0,1,0,0,0,0,1,0,1,0
124274,6,1,1,22,3,1,0,0,0,1,0,0,0,1,0,1,0
8914,2,3,1,15,1,0,1,0,0,1,0,0,1,0,0,1,0
80744,6,0,1,19,6,0,1,0,0,1,0,0,0,0,1,1,0
127399,1,0,1,10,5,0,0,1,1,0,0,0,1,0,0,1,0
176061,3,0,1,11,6,1,0,0,0,1,0,0,1,0,0,1,0
6654,2,4,1,0,6,0,1,0,1,0,0,0,1,0,0,1,0
1193,3,3,1,6,4,1,0,0,0,1,0,0,0,1,0,1,0
155955,1,0,1,3,1,0,1,0,0,0,1,1,0,0,0,1,0
169376,4,3,1,18,5,0,0,1,0,0,1,0,0,0,1,1,0
111755,2,0,1,6,3,0,0,1,0,0,1,1,0,0,0,1,0
57276,5,0,1,21,3,0,1,0,0,0,1,0,0,1,0,1,0
73846,1,1,1,5,1,0,1,0,0,1,0,0,0,1,0,1,0
4089,2,2,1,15,2,0,1,0,0,0,1,0,0,1,0,1,0
2739,1,0,1,18,6,1,0,0,0,1,0,1,0,0,0,1,0
174938,3,4,1,8,4,0,1,0,0,0,1,0,1,0,0,1,0
106701,1,0,1,14,5,0,0,1,1,0,0,0,0,1,0,1,0
12979,5,4,1,12,4,0,0,1,0,1,0,0,0,1,0,1,0
191769,6,0,1,1,3,1,0,0,0,0,1,1,0,0,0,1,0
108338,4,2,1,8,4,1,0,0,1,0,0,0,1,0,0,1,0
73700,0,3,1,7,1,0,0,1,0,0,1,1,0,0,0,1,0
92947,1,4,1,16,4,1,0,0,1,0,0,0,0,0,1,1,0
102516,5,1,1,23,5,1,0,0,1,0,0,0,1,0,0,1,0
15325,6,2,1,8,6,0,0,1,0,1,0,0,0,0,1,1,0
19811,4,1,1,12,2,1,0,0,0,0,1,0,1,0,0,1,0
173936,6,0,1,8,4,1,0,0,1,0,0,1,0,0,0,1,0
1136,2,1,0,17,1,0,1,0,0,0,1,1,0,0,0,0,1
2735,0,4,1,3,1,0,0,1,1,0,0,0,0,1,0,1,0
16819,1,0,1,15,1,0,1,0,0,1,0,0,0,0,1,1,0
1507,2,3,1,10,0,1,0,0,0,1,0,0,1,0,0,1,0
17989,5,2,1,2,0,0,0,1,0,1,0,0,0,1,0,1,0
15080,5,1,1,3,6,0,1,0,1,0,0,0,0,0,1,1,0
141009,5,3,1,2,2,0,1,0,0,1,0,0,1,0,0,1,0
180692,4,2,1,10,6,0,0,1,0,1,0,0,0,0,1,1,0
3033,2,1,0,14,5,0,1,0,1,0,0,1,0,0,0,0,1
152452,0,0,1,0,5,0,0,1,0,0,1,0,0,1,0,1,0
2300,2,2,1,3,2,0,1,0,0,1,0,0,0,0,1,1,0
127233,2,4,1,15,3,0,1,0,1,0,0,0,0,1,0,1,0
167312,5,2,1,7,1,0,1,0,0,1,0,0,0,1,0,1,0
2067,1,4,1,21,4,0,0,1,0,1,0,0,0,0,1,1,0
3923,6,4,1,21,2,0,0,1,0,0,1,0,0,1,0,1,0
169235,5,4,1,6,6,1,0,0,0,0,1,1,0,0,0,1,0
3639,3,4,1,21,6,1,0,0,0,0,1,0,0,1,0,1,0
8116,1,2,1,19,4,0,1,0,0,1,0,0,1,0,0,1,0
150148,6,2,1,6,4,1,0,0,1,0,0,0,1,0,0,1,0
134323,0,1,1,11,0,1,0,0,0,0,1,0,1,0,0,1,0
6675,2,0,0,22,0,0,1,0,1,0,0,0,0,0,1,0,1
85451,5,3,1,17,4,0,1,0,0,1,0,1,0,0,0,1,0
772,1,1,0,9,6,0,1,0,0,0,1,0,0,1,0,0,1
4584,5,4,1,22,6,0,1,0,0,0,1,1,0,0,0,1,0
17420,3,3,1,20,3,1,0,0,1,0,0,1,0,0,0,1,0
156155,0,2,1,19,6,0,0,1,0,0,1,0,1,0,0,1,0
175020,3,0,1,9,1,0,1,0,0,0,1,1,0,0,0,1,0
5339,2,1,0,5,3,0,1,0,1,0,0,0,0,1,0,0,1
1718,5,0,1,2,1,0,0,1,0,0,1,0,0,1,0,1,0
161943,2,2,1,8,1,1,0,0,0,0,1,0,1,0,0,1,0
930,3,4,1,5,3,1,0,0,0,1,0,0,1,0,0,1,0
18778,0,2,1,14,2,0,0,1,0,1,0,0,1,0,0,1,0
3154,4,2,1,21,5,1,0,0,0,1,0,1,0,0,0,1,0
19207,0,1,0,9,4,1,0,0,1,0,0,0,0,0,1,0,1
125750,6,2,1,2,6,1,0,0,0,0,1,0,1,0,0,1,0
15873,6,0,1,5,4,0,1,0,0,1,0,0,0,0,1,1,0
2340,0,2,1,7,4,0,1,0,0,1,0,0,1,0,0,1,0
867,3,2,1,9,1,1,0,0,0,0,1,1,0,0,0,1,0
122356,2,0,1,13,0,0,1,0,1,0,0,0,0,0,1,1,0
9446,2,1,0,0,5,1,0,0,0,1,0,0,1,0,0,0,1
10206,0,0,0,21,2,0,1,0,1,0,0,0,0,0,1,0,1
1595,2,3,1,4,5,0,1,0,0,1,0,0,0,0,1,1,0
1742,2,0,0,17,2,1,0,0,0,1,0,0,0,0,1,0,1
10636,6,2,1,12,5,1,0,0,1,0,0,0,0,1,0,1,0
785,5,1,1,1,3,1,0,0,1,0,0,0,0,1,0,1,0
99921,0,2,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
15651,6,4,1,6,5,0,0,1,1,0,0,0,0,0,1,1,0
69024,6,3,1,17,4,1,0,0,0,1,0,1,0,0,0,1,0
144396,1,2,1,8,2,0,1,0,1,0,0,1,0,0,0,1,0
